boro_nm,addr_pct_cd,latitude,longitude
BRONX,40,40.811515,-73.922607
QUEENS,112,40.710144,-73.859598
BROOKLYN,62,40.59570279,-74.00027726
QUEENS,103,40.691786,-73.798155
MANHATTAN,18,40.765304,-73.979511
MANHATTAN,26,40.814458,-73.959196
QUEENS,113,40.680246,-73.772072
BROOKLYN,83,40.694098,-73.930108
BROOKLYN,60,40.5758019,-73.96113714
BROOKLYN,71,40.655986,-73.954722
QUEENS,113,40.682727,-73.803017
BROOKLYN,73,40.661503,-73.907662
QUEENS,107,40.732927,-73.81486
QUEENS,101,40.601049,-73.751124
BRONX,46,40.852254,-73.92227
BROOKLYN,67,40.653292,-73.909877
BRONX,49,40.849027,-73.864623
BROOKLYN,90,40.7104315,-73.94877315
MANHATTAN,14,40.75338726,-73.99630403
BROOKLYN,84,40.693812,-73.998776
QUEENS,103,40.69239,-73.809308
BROOKLYN,60,40.5798042,-73.97183389
MANHATTAN,18,40.769048,-73.990473
QUEENS,101,40.602292,-73.752764
BRONX,46,40.853045,-73.910274
MANHATTAN,34,40.84992094,-73.93147116
MANHATTAN,32,40.814714,-73.942279
BROOKLYN,90,40.7017,-73.943527
QUEENS,115,40.753329,-73.867629
BRONX,46,40.848188,-73.907158
BROOKLYN,70,40.619762,-73.955265
QUEENS,103,40.710898,-73.792535
QUEENS,116,40.679291,-73.751736
STATEN ISLAND,120,40.624705,-74.0805095
QUEENS,106,40.67814,-73.812155
BROOKLYN,61,40.598373,-73.960684
QUEENS,110,40.734487,-73.868014
BROOKLYN,67,40.653525,-73.91883
QUEENS,108,40.753108,-73.908914
STATEN ISLAND,122,40.567341,-74.108789
MANHATTAN,26,40.816058,-73.95432
BROOKLYN,75,40.673224,-73.891381
BROOKLYN,73,40.66452,-73.90656
BROOKLYN,66,40.635309,-73.970081
STATEN ISLAND,120,40.627815,-74.079543
BROOKLYN,61,40.597918,-73.964798
QUEENS,109,40.753763,-73.826327
BRONX,46,40.848312,-73.916894
BRONX,46,40.861064,-73.893449
QUEENS,102,40.699681,-73.832125
BRONX,40,40.813262,-73.907107
QUEENS,101,40.595821,-73.772572
BROOKLYN,79,40.691145,-73.946915
BROOKLYN,72,40.64702977,-74.01199634
BROOKLYN,79,40.69343,-73.959153
MANHATTAN,18,40.767387,-73.980285
BROOKLYN,75,40.66670768,-73.87182213
QUEENS,108,40.74783,-73.942838
BROOKLYN,70,40.618501,-73.955639
MANHATTAN,6,40.73755272,-74.00568697
MANHATTAN,6,40.737555,-74.000417
BRONX,46,40.84809866,-73.90144029
QUEENS,110,40.74821522,-73.87845757
MANHATTAN,25,40.80885452,-73.93626007
MANHATTAN,34,40.8509405,-73.9280685
BRONX,46,40.849672,-73.904327
BROOKLYN,69,40.64178946,-73.91147396
QUEENS,113,40.694331,-73.763511
STATEN ISLAND,120,40.63916082,-74.08739835
BROOKLYN,88,40.688448,-73.963824
BROOKLYN,70,40.64496723,-73.95897801
BRONX,46,40.850789,-73.91945
QUEENS,116,40.679489,-73.75371
MANHATTAN,6,40.737023,-73.997092
MANHATTAN,17,40.751602,-73.972384
MANHATTAN,26,40.8106267,-73.95827262
BROOKLYN,75,40.66151273,-73.87019573
MANHATTAN,1,40.710055,-74.0074
MANHATTAN,18,40.763808,-73.988723
BRONX,46,40.851776,-73.908005
BROOKLYN,68,40.63064,-74.014614
MANHATTAN,18,40.76563,-73.991106
QUEENS,107,40.71018863,-73.82111776
BROOKLYN,71,40.6683,-73.954674
BROOKLYN,70,40.651456,-73.963233
QUEENS,115,40.750855,-73.869388
QUEENS,108,40.72991333,-73.91174657
QUEENS,108,40.749047,-73.90385
MANHATTAN,9,40.731668,-73.989414
BROOKLYN,60,40.577498,-73.979613
QUEENS,102,40.691527,-73.812292
BRONX,40,40.805332,-73.907866
BROOKLYN,66,40.640318,-73.98124
BROOKLYN,77,40.677444,-73.952746
BROOKLYN,90,40.70901509,-73.94853978
QUEENS,103,40.70146005,-73.80412913
BROOKLYN,61,40.59355,-73.959332
BROOKLYN,90,40.713621,-73.967277
BROOKLYN,73,40.661652,-73.90966
BRONX,48,40.852808,-73.881828
BROOKLYN,60,40.58151851,-73.9673331
QUEENS,112,40.712113,-73.845852
BROOKLYN,81,40.680488,-73.925554
BROOKLYN,69,40.63082116,-73.88635596
QUEENS,109,40.747757,-73.827954
MANHATTAN,25,40.80436637,-73.93531799
BROOKLYN,61,40.598336,-73.94535
QUEENS,109,40.759869,-73.828969
MANHATTAN,34,40.849623,-73.931696
BROOKLYN,78,40.677101,-73.983262
BROOKLYN,70,40.643016,-73.963824
MANHATTAN,13,40.731654,-73.982216
BROOKLYN,71,40.663559,-73.933387
QUEENS,104,40.700455,-73.903084
BROOKLYN,71,40.655719,-73.945258
MANHATTAN,18,40.76006,-73.973996
BRONX,48,40.842523,-73.892283
BROOKLYN,70,40.650154,-73.960494
MANHATTAN,32,40.810897,-73.941109
BRONX,43,40.84108685,-73.8644784
BROOKLYN,70,40.63607653,-73.9510893
BROOKLYN,81,40.69149091,-73.9255615
QUEENS,101,40.593865,-73.759927
BROOKLYN,61,40.595269,-73.960987
MANHATTAN,25,40.805405,-73.939842
BROOKLYN,67,40.65241,-73.954338
BROOKLYN,66,40.644383,-73.998534
QUEENS,107,40.729248,-73.81519
BRONX,40,40.80555776,-73.91452156
BROOKLYN,62,40.619829,-73.991325
BRONX,45,40.847238,-73.818271
QUEENS,115,40.74895683,-73.87135711
BRONX,45,40.846335,-73.834383
MANHATTAN,14,40.74978831,-73.98776859
QUEENS,116,40.656867,-73.727991
BROOKLYN,81,40.688466,-73.937635
BRONX,48,40.846782,-73.89246
MANHATTAN,28,40.805821,-73.948776
BROOKLYN,67,40.650986,-73.946192
BRONX,45,40.846815,-73.829972
BRONX,44,40.844219,-73.907612
QUEENS,109,40.762179,-73.813725
QUEENS,111,40.727907,-73.756735
BROOKLYN,68,40.63396152,-74.0147538
BROOKLYN,69,40.639416,-73.905052
STATEN ISLAND,120,40.623898,-74.076573
STATEN ISLAND,121,40.593479,-74.143864
BRONX,45,40.842386,-73.836982
MANHATTAN,17,40.75044,-73.974691
QUEENS,113,40.675008,-73.777531
BRONX,48,40.842573,-73.894741
MANHATTAN,14,40.7491025,-73.99200582
QUEENS,103,40.701985,-73.812764
BROOKLYN,67,40.643473,-73.926569
BRONX,48,40.842186,-73.891007
BRONX,44,40.844174,-73.906713
BRONX,45,40.841519,-73.847121
BRONX,44,40.843388,-73.92479
QUEENS,103,40.692131,-73.809991
BROOKLYN,77,40.673275,-73.93903
BRONX,40,40.80434411,-73.92157034
MANHATTAN,19,40.75915,-73.960845
BROOKLYN,70,40.63911632,-73.95427227
BROOKLYN,72,40.655317,-74.001547
BROOKLYN,62,40.611621,-73.996175
QUEENS,109,40.758566,-73.833074
QUEENS,103,40.71044,-73.775563
QUEENS,112,40.7293028,-73.8628476
MANHATTAN,33,40.84552029,-73.93468523
BROOKLYN,61,40.58738242,-73.95421409
STATEN ISLAND,121,40.637704,-74.13712
BRONX,40,40.81084,-73.927569
QUEENS,110,40.748011,-73.865185
BROOKLYN,61,40.588551,-73.938625
MANHATTAN,20,40.783239,-73.976407
QUEENS,108,40.749079,-73.900139
BROOKLYN,70,40.632902,-73.970698
BROOKLYN,81,40.681686,-73.91835
BROOKLYN,67,40.639484,-73.945449
BRONX,44,40.84136384,-73.92843327
BROOKLYN,69,40.649769,-73.897162
QUEENS,108,40.750711,-73.899896
QUEENS,103,40.692446,-73.806773
MANHATTAN,14,40.749681,-73.987957
QUEENS,107,40.727499,-73.828958
MANHATTAN,14,40.749733,-73.989675
BROOKLYN,61,40.576943,-73.952396
QUEENS,109,40.759344,-73.83344
QUEENS,113,40.691839,-73.761745
QUEENS,110,40.74843794,-73.87625202
BROOKLYN,77,40.677284,-73.942848
QUEENS,110,40.748352,-73.877172
MANHATTAN,33,40.84615296,-73.93232442
BRONX,48,40.845882,-73.886176
QUEENS,103,40.702405,-73.808184
QUEENS,116,40.684464,-73.730026
QUEENS,104,40.708681,-73.896937
MANHATTAN,18,40.76911688,-73.98855929
QUEENS,101,40.60022,-73.742622
QUEENS,110,40.747984,-73.880673
MANHATTAN,14,40.748406,-73.986543
BROOKLYN,83,40.696854,-73.918944
BRONX,49,40.860938,-73.844975
QUEENS,103,40.703382,-73.813748
MANHATTAN,24,40.79762,-73.964068
MANHATTAN,23,40.794398,-73.936587
MANHATTAN,24,40.798796,-73.968774
QUEENS,109,40.759476,-73.823746
QUEENS,106,40.658816,-73.848478
BROOKLYN,70,40.651686,-73.959039
MANHATTAN,33,40.837578,-73.938593
QUEENS,115,40.75154455,-73.8708432
QUEENS,113,40.693314,-73.765825
BROOKLYN,67,40.644527,-73.919931
MANHATTAN,17,40.759278,-73.968266
BRONX,43,40.840019,-73.857324
BROOKLYN,71,40.657566,-73.95489
STATEN ISLAND,120,40.626417,-74.081274
BRONX,42,40.838266,-73.902995
BROOKLYN,68,40.6314641,-74.0277916
QUEENS,107,40.731463,-73.777167
BROOKLYN,66,40.632082,-73.980434
BRONX,43,40.836963,-73.857461
MANHATTAN,25,40.802718,-73.936541
BROOKLYN,67,40.661956,-73.92317
MANHATTAN,6,40.72944749,-74.00517032
BRONX,44,40.839857,-73.922475
QUEENS,104,40.72806,-73.902183
QUEENS,113,40.685325,-73.783631
BROOKLYN,67,40.64513066,-73.94896382
MANHATTAN,24,40.80096643,-73.97101071
BRONX,44,40.839104,-73.924416
BROOKLYN,69,40.641425,-73.904991
QUEENS,114,40.7616387,-73.91019203
BROOKLYN,77,40.678673,-73.958708
BROOKLYN,67,40.654161,-73.911633
BRONX,44,40.838114,-73.91024
MANHATTAN,10,40.761429,-73.999735
QUEENS,103,40.703306,-73.786367
MANHATTAN,25,40.798959,-73.944552
BROOKLYN,75,40.678902,-73.865726
MANHATTAN,18,40.75853695,-73.97720163
QUEENS,111,40.747199,-73.759233
STATEN ISLAND,120,40.624631,-74.082006
STATEN ISLAND,121,40.60469,-74.131673
QUEENS,113,40.691664,-73.786043
QUEENS,103,40.711956,-73.761997
MANHATTAN,18,40.760111,-73.976061
BRONX,43,40.835995,-73.85214
BRONX,48,40.840208,-73.889845
QUEENS,100,40.575686,-73.851786
QUEENS,110,40.746552,-73.877349
BRONX,44,40.839924,-73.917912
BRONX,44,40.837262,-73.924438
BROOKLYN,75,40.646547,-73.880306
MANHATTAN,13,40.744792,-73.993291
MANHATTAN,24,40.796254,-73.973457
BROOKLYN,70,40.632278,-73.955632
MANHATTAN,7,40.711061,-73.991013
BROOKLYN,69,40.635405,-73.90687
BROOKLYN,79,40.691595,-73.958787
BROOKLYN,70,40.645918,-73.958073
BRONX,42,40.835477,-73.903215
QUEENS,110,40.744688,-73.8632
BRONX,44,40.83922489,-73.91508907
MANHATTAN,23,40.794629,-73.949823
MANHATTAN,24,40.79913178,-73.96666287
MANHATTAN,5,40.711838,-73.999191
STATEN ISLAND,121,40.635769,-74.149563
QUEENS,103,40.6996285,-73.80528497
BROOKLYN,70,40.651583,-73.961301
MANHATTAN,33,40.83780341,-73.9421411
BRONX,43,40.839719,-73.85801
BRONX,42,40.839544,-73.885243
QUEENS,103,40.703433,-73.808615
MANHATTAN,7,40.720893,-73.988819
MANHATTAN,9,40.722183,-73.981787
BRONX,44,40.835804,-73.914307
BRONX,43,40.83596882,-73.86999268
BROOKLYN,77,40.670515,-73.929567
MANHATTAN,24,40.799846,-73.964289
MANHATTAN,25,40.798293,-73.940822
QUEENS,116,40.66548871,-73.75234658
BROOKLYN,62,40.619443,-73.989876
QUEENS,105,40.743693,-73.72259
MANHATTAN,25,40.797483,-73.9389
QUEENS,104,40.701713,-73.911793
BRONX,44,40.837501,-73.925514
BRONX,43,40.831242,-73.872012
STATEN ISLAND,120,40.62267618,-74.08292075
QUEENS,103,40.70249589,-73.81301995
MANHATTAN,33,40.832847,-73.943918
BROOKLYN,75,40.655674,-73.887929
BRONX,44,40.83477452,-73.92526386
BROOKLYN,63,40.610031,-73.922166
MANHATTAN,14,40.759767,-73.989812
BROOKLYN,77,40.674682,-73.940296
MANHATTAN,5,40.720397,-73.991834
MANHATTAN,18,40.76099264,-73.99075902
STATEN ISLAND,121,40.62641632,-74.15940964
BROOKLYN,66,40.634631,-73.972451
MANHATTAN,5,40.722336,-73.995188
MANHATTAN,28,40.802659,-73.94712
BROOKLYN,66,40.62633557,-73.97923535
BRONX,44,40.831604,-73.928799
BRONX,43,40.833158,-73.873428
BRONX,43,40.830711,-73.849094
BRONX,44,40.835335,-73.92989
BROOKLYN,77,40.671254,-73.926715
MANHATTAN,33,40.83156784,-73.94298126
MANHATTAN,7,40.721117,-73.987361
BROOKLYN,68,40.61560263,-74.02483504
QUEENS,115,40.757021,-73.881843
BROOKLYN,62,40.62606293,-73.99701716
BROOKLYN,75,40.647789,-73.877279
MANHATTAN,24,40.798813,-73.967832
BROOKLYN,67,40.63715748,-73.93366773
QUEENS,112,40.72016452,-73.84478898
BROOKLYN,62,40.598812,-73.997707
STATEN ISLAND,122,40.572073,-74.112746
BROOKLYN,72,40.66203,-73.994561
BROOKLYN,62,40.611638,-74.009883
BROOKLYN,70,40.638586,-73.94875
BROOKLYN,68,40.63263331,-74.01253418
BROOKLYN,70,40.6305998504358,-73.9737053160275
MANHATTAN,9,40.722522,-73.984599
BRONX,44,40.832845,-73.913342
BROOKLYN,83,40.705452,-73.921048
BRONX,42,40.833239,-73.890223
QUEENS,102,40.69882417,-73.8470025
BROOKLYN,83,40.706215,-73.920864
BROOKLYN,73,40.656413,-73.912211
MANHATTAN,32,40.831229,-73.93575
MANHATTAN,28,40.801546,-73.958423
BRONX,43,40.832551,-73.864117
STATEN ISLAND,120,40.613705,-74.072163
BROOKLYN,72,40.655245,-74.006727
QUEENS,100,40.584205,-73.821329
MANHATTAN,1,40.70955616,-74.00643483
QUEENS,102,40.70896964,-73.84151108
QUEENS,103,40.706528,-73.791996
BROOKLYN,72,40.64959,-74.020006
BROOKLYN,63,40.62122058,-73.90530186
BROOKLYN,88,40.693944,-73.961653
BRONX,44,40.83163579,-73.91893277
BRONX,42,40.834279,-73.887456
BROOKLYN,61,40.592754,-73.940407
QUEENS,110,40.746454,-73.871846
MANHATTAN,25,40.789601,-73.929985
QUEENS,115,40.757751,-73.863262
MANHATTAN,13,40.743513,-73.994226
BRONX,42,40.830338,-73.891831
QUEENS,102,40.694651,-73.840201
QUEENS,106,40.680839,-73.841788
BROOKLYN,73,40.660953,-73.908994
BROOKLYN,75,40.671413,-73.88151
BROOKLYN,61,40.58786043,-73.95526507
QUEENS,105,40.743663,-73.702757
BROOKLYN,61,40.590355,-73.952377
STATEN ISLAND,122,40.537338,-74.14842
MANHATTAN,24,40.792167,-73.969895
BROOKLYN,81,40.679292,-73.929241
BRONX,42,40.831342,-73.90025
BRONX,45,40.832018,-73.830523
QUEENS,102,40.697777,-73.828054
STATEN ISLAND,123,40.540944,-74.206825
BROOKLYN,60,40.582031,-73.986036
BRONX,43,40.83281784,-73.86753794
QUEENS,113,40.667849,-73.799112
BRONX,43,40.830446,-73.853847
QUEENS,108,40.747541,-73.914025
MANHATTAN,14,40.758187,-73.988004
MANHATTAN,10,40.74342389,-73.99984843
BRONX,43,40.826323,-73.867954
BROOKLYN,67,40.65440006,-73.92043116
BROOKLYN,69,40.633548,-73.901071
BROOKLYN,66,40.641572,-73.979196
QUEENS,105,40.723249,-73.755342
BROOKLYN,71,40.66346,-73.942764
BROOKLYN,70,40.64286,-73.958582
BRONX,43,40.827414,-73.877946
MANHATTAN,5,40.721131,-73.994252
BROOKLYN,67,40.646799,-73.951556
BROOKLYN,78,40.671743,-73.972574
QUEENS,111,40.74489,-73.757642
BRONX,41,40.826971,-73.896414
MANHATTAN,5,40.720133,-73.990958
QUEENS,101,40.597637,-73.786588
BROOKLYN,73,40.657391,-73.905666
QUEENS,116,40.674295,-73.743669
BROOKLYN,81,40.691718,-73.92594
BROOKLYN,60,40.58717,-73.971479
BRONX,43,40.825315,-73.870247
QUEENS,109,40.792733,-73.847056
MANHATTAN,20,40.784185,-73.97865
QUEENS,106,40.67654,-73.821622
BRONX,45,40.825906,-73.821328
BROOKLYN,76,40.679109,-73.991508
MANHATTAN,1,40.72323,-73.999212
BROOKLYN,83,40.693402,-73.919407
QUEENS,109,40.785178,-73.783833
BRONX,42,40.825038,-73.908313
QUEENS,112,40.722737,-73.84531
MANHATTAN,30,40.827513,-73.944133
BRONX,42,40.82876324,-73.89639567
BROOKLYN,72,40.657957,-74.000636
QUEENS,101,40.608232,-73.743746
MANHATTAN,20,40.785496,-73.972905
BRONX,42,40.82853332,-73.90346027
BRONX,44,40.831112,-73.91925
QUEENS,115,40.747399,-73.886253
MANHATTAN,23,40.79043,-73.944049
QUEENS,108,40.745529,-73.916327
MANHATTAN,30,40.82844638,-73.94154218
MANHATTAN,20,40.788009,-73.975758
BROOKLYN,61,40.593982,-73.939181
BROOKLYN,75,40.659053,-73.88237
BROOKLYN,79,40.698313,-73.953149
BRONX,45,40.825863,-73.823354
QUEENS,105,40.724554,-73.752635
BROOKLYN,71,40.661302,-73.961154
MANHATTAN,19,40.78388988,-73.9502838
MANHATTAN,20,40.780605,-73.978327
BROOKLYN,62,40.612065,-73.983288
QUEENS,110,40.743796,-73.873859
BROOKLYN,77,40.678956,-73.963989
BROOKLYN,70,40.644751,-73.955217
MANHATTAN,14,40.75540563,-73.97948387
MANHATTAN,23,40.78553,-73.947972
QUEENS,103,40.70460969,-73.79700745
QUEENS,114,40.755442,-73.943422
MANHATTAN,22,40.7824518600123,-73.9658782689495
BROOKLYN,73,40.668825,-73.918808
BRONX,43,40.827114,-73.880738
BROOKLYN,78,40.674155,-73.975679
QUEENS,110,40.739669,-73.864083
QUEENS,115,40.755728,-73.874975
MANHATTAN,30,40.829008,-73.946719
BRONX,42,40.829324,-73.895929
QUEENS,106,40.668351,-73.802642
BRONX,43,40.8284182,-73.86067398
BRONX,44,40.827386,-73.924497
MANHATTAN,9,40.720984,-73.978011
BROOKLYN,90,40.70547235,-73.95023769
MANHATTAN,23,40.789959,-73.945857
MANHATTAN,1,40.72163816,-74.01189072
